No.,L,Player,Set,1set,2set,3set,4set,5set,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,GameId,Date,Place,Venue,Spectators,StartTime,EndTime,GameTime,JURY,ChiefUmpire,SubUmpire,Judge,Team,Op.Team
6,,山城愛心,1,,□,,,,0,0,0,,,0,0,0,,0,,1,0,0,0,0.0,0,0,0,,342,2022-11-26,岡山県,ジップアリーナ岡山,650,11:00,12:12,1:12,田野昭彦,本間明,小松剛,大西英和,KUROBEアクアフェアリーズ,JTマーヴェラス
7,,中村安里,2,,■,■,,,10,4,0,40.0,2.0,0,0,0,,0,,5,0,1,2,5.0,0,0,0,,342,2022-11-26,岡山県,ジップアリーナ岡山,650,11:00,12:12,1:12,田野昭彦,本間明,小松剛,大西英和,KUROBEアクアフェアリーズ,JTマーヴェラス
10,,山口真季,3,■,■,■,,,15,7,3,46.7,2.33,0,0,0,,1,0.33,6,0,2,1,-4.2,1,0,1,50.0,342,2022-11-26,岡山県,ジップアリーナ岡山,650,11:00,12:12,1:12,田野昭彦,本間明,小松剛,大西英和,KUROBEアクアフェアリーズ,JTマーヴェラス
11,,安田美南,1,■,,,,,0,0,0,,,0,0,0,,0,,1,0,0,0,0.0,0,0,0,,342,2022-11-26,岡山県,ジップアリーナ岡山,650,11:00,12:12,1:12,田野昭彦,本間明,小松剛,大西英和,KUROBEアクアフェアリーズ,JTマーヴェラス
12,,浮島杏加子,1,,,□,,,6,2,1,33.3,2.0,0,0,0,,0,,0,0,0,0,,0,0,0,,342,2022-11-26,岡山県,ジップアリーナ岡山,650,11:00,12:12,1:12,田野昭彦,本間明,小松剛,大西英和,KUROBEアクアフェアリーズ,JTマーヴェラス
13,,梅津憂理,3,□,□,■,,,15,2,3,13.3,0.67,2,0,2,0.0,0,,5,0,1,1,0.0,1,0,0,0.0,342,2022-11-26,岡山県,ジップアリーナ岡山,650,11:00,12:12,1:12,田野昭彦,本間明,小松剛,大西英和,KUROBEアクアフェアリーズ,JTマーヴェラス
14,,小杉凜華,1,,■,,,,4,0,1,0.0,,3,0,1,0.0,1,1.0,2,0,1,0,-12.5,3,2,1,83.3,342,2022-11-26,岡山県,ジップアリーナ岡山,650,11:00,12:12,1:12,田野昭彦,本間明,小松剛,大西英和,KUROBEアクアフェアリーズ,JTマーヴェラス
15,,戸部真由香,1,■,,,,,4,1,0,25.0,1.0,0,0,0,,0,,2,0,0,0,0.0,0,0,0,,342,2022-11-26,岡山県,ジップアリーナ岡山,650,11:00,12:12,1:12,田野昭彦,本間明,小松剛,大西英和,KUROBEアクアフェアリーズ,JTマーヴェラス
17,,佐藤彩乃,1,,,□,,,0,0,0,,,0,0,0,,0,,3,0,0,1,8.3,0,0,0,,342,2022-11-26,岡山県,ジップアリーナ岡山,650,11:00,12:12,1:12,田野昭彦,本間明,小松剛,大西英和,KUROBEアクアフェアリーズ,JTマーヴェラス
19,L,福本眸,3,●,●,●,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,51,26,17,67.6,342,2022-11-26,岡山県,ジップアリーナ岡山,650,11:00,12:12,1:12,田野昭彦,本間明,小松剛,大西英和,KUROBEアクアフェアリーズ,JTマーヴェラス
26,,コクラムピンピチャヤ,3,■,■,■,,,20,9,3,45.0,3.0,8,3,2,37.5,1,0.33,8,1,2,3,15.6,0,0,0,,342,2022-11-26,岡山県,ジップアリーナ岡山,650,11:00,12:12,1:12,田野昭彦,本間明,小松剛,大西英和,KUROBEアクアフェアリーズ,JTマーヴェラス
1,,西川有喜,3,■,■,■,,,23,9,1,39.1,3.0,7,3,0,42.9,0,,7,0,1,0,-3.6,12,3,3,37.5,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,JTマーヴェラス,KUROBEアクアフェアリーズ
2,,林琴奈,3,□,□,□,,,5,1,0,20.0,0.33,0,0,0,,0,,2,0,0,0,0.0,7,4,2,71.4,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,JTマーヴェラス,KUROBEアクアフェアリーズ
3,,塩出仁美,3,□,□,□,,,0,0,0,,,0,0,0,,0,,3,0,0,0,0.0,0,0,0,,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,JTマーヴェラス,KUROBEアクアフェアリーズ
4,,橘井友香,2,□,□,,,,6,1,0,16.7,0.5,0,0,0,,0,,6,0,0,2,8.3,0,0,0,,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,JTマーヴェラス,KUROBEアクアフェアリーズ
5,,和田由紀子,3,■,■,■,,,29,10,1,34.5,3.33,5,2,1,40.0,3,1.0,4,0,1,0,-6.2,0,0,0,,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,JTマーヴェラス,KUROBEアクアフェアリーズ
6,,田中瑞稀,3,■,■,■,,,32,10,1,31.2,3.33,1,1,0,100.0,1,0.33,13,1,1,4,13.5,27,9,8,48.1,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,JTマーヴェラス,KUROBEアクアフェアリーズ
7,,ヌクジャンタットダオ,3,■,■,■,,,11,9,0,81.8,3.0,0,0,0,,3,1.0,16,1,0,7,17.2,0,0,0,,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,JTマーヴェラス,KUROBEアクアフェアリーズ
8,,籾井あき,3,■,■,■,,,0,0,0,,,0,0,0,,0,,10,1,1,3,15.0,0,0,0,,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,JTマーヴェラス,KUROBEアクアフェアリーズ
9,,榊原菜那,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,JTマーヴェラス,KUROBEアクアフェアリーズ
10,,西崎愛菜,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,JTマーヴェラス,KUROBEアクアフェアリーズ
11,L,目黒優佳,3,●,●,●,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,10,2,5,45.0,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,JTマーヴェラス,KUROBEアクアフェアリーズ
12,,東美奈,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,JTマーヴェラス,KUROBEアクアフェアリーズ
14,,高橋茉莉奈,3,■,■,■,,,7,1,0,14.3,0.33,0,0,0,,3,1.0,13,0,0,4,7.7,0,0,0,,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,JTマーヴェラス,KUROBEアクアフェアリーズ
25,,ロウカースタ,1,,,□,,,10,4,0,40.0,4.0,0,0,0,,0,,0,0,0,0,,0,0,0,,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,JTマーヴェラス,KUROBEアクアフェアリーズ
3,,高橋愛未,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,KUROBEアクアフェアリーズ,JTマーヴェラス
4,,イヴェギントゥーバ,3,■,■,■,,,27,8,2,29.6,2.67,5,0,1,0.0,0,,10,1,1,2,12.5,28,13,7,58.9,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,KUROBEアクアフェアリーズ,JTマーヴェラス
5,,菊池杏菜,3,■,■,■,,,1,0,0,0.0,,0,0,0,,0,,13,0,0,5,9.6,0,0,0,,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,KUROBEアクアフェアリーズ,JTマーヴェラス
6,,山城愛心,2,□,,□,,,0,0,0,,,0,0,0,,0,,4,0,0,3,18.8,0,0,0,,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,KUROBEアクアフェアリーズ,JTマーヴェラス
7,,中村安里,3,■,■,■,,,12,5,0,41.7,1.67,0,0,0,,1,0.33,6,0,0,1,4.2,0,0,0,,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,KUROBEアクアフェアリーズ,JTマーヴェラス
10,,山口真季,3,■,■,■,,,13,7,1,53.8,2.33,0,0,0,,0,,3,0,0,1,8.3,1,1,0,100.0,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,KUROBEアクアフェアリーズ,JTマーヴェラス
11,,安田美南,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,KUROBEアクアフェアリーズ,JTマーヴェラス
12,,浮島杏加子,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,KUROBEアクアフェアリーズ,JTマーヴェラス
13,,梅津憂理,3,□,□,□,,,0,0,0,,,0,0,0,,0,,5,0,1,1,0.0,0,0,0,,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,KUROBEアクアフェアリーズ,JTマーヴェラス
14,,小杉凜華,3,■,■,■,,,29,10,2,34.5,3.33,1,1,0,100.0,1,0.33,10,0,1,4,7.5,19,6,6,47.4,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,KUROBEアクアフェアリーズ,JTマーヴェラス
15,,戸部真由香,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,KUROBEアクアフェアリーズ,JTマーヴェラス
17,,佐藤彩乃,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,KUROBEアクアフェアリーズ,JTマーヴェラス
19,L,福本眸,3,●,●,●,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,21,10,5,59.5,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,KUROBEアクアフェアリーズ,JTマーヴェラス
26,,コクラムピンピチャヤ,3,■,■,■,,,49,18,1,36.7,6.0,16,5,0,31.2,0,,11,1,2,2,9.1,0,0,0,,348,2022-11-27,岡山県,ジップアリーナ岡山,540,11:00,12:28,1:28,田野昭彦,西中野健,長崎有紗,大西英和,KUROBEアクアフェアリーズ,JTマーヴェラス
2,,古賀紗理那,3,■,■,■,,,45,19,4,42.2,6.33,9,4,2,44.4,4,1.33,13,0,1,6,9.6,23,11,7,63.0,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,NECレッドロケッツ,デンソーエアリービーズ
3,,塚田しおり,3,■,■,■,,,0,0,0,,,0,0,0,,0,,7,0,0,2,7.1,0,0,0,,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,NECレッドロケッツ,デンソーエアリービーズ
4,,柳田光綺,3,□,□,□,,,12,5,1,41.7,1.67,0,0,0,,0,,0,0,0,0,,0,0,0,,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,NECレッドロケッツ,デンソーエアリービーズ
6,,上野香織,3,■,■,■,,,10,4,0,40.0,1.33,0,0,0,,2,0.67,14,0,2,5,5.4,0,0,0,,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,NECレッドロケッツ,デンソーエアリービーズ
8,,野嶋華澄,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,NECレッドロケッツ,デンソーエアリービーズ
10,,澤田由佳,3,□,□,□,,,0,0,0,,,0,0,0,,0,,11,0,0,0,0.0,0,0,0,,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,NECレッドロケッツ,デンソーエアリービーズ
11,,古谷ちなみ,3,■,■,■,,,31,13,2,41.9,4.33,6,2,1,33.3,0,,11,0,1,0,-2.3,19,7,10,63.2,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,NECレッドロケッツ,デンソーエアリービーズ
12,,山内美咲,3,■,■,■,,,25,8,5,32.0,2.67,3,0,2,0.0,2,0.67,12,0,0,3,6.2,0,0,0,,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,NECレッドロケッツ,デンソーエアリービーズ
13,,山田二千華,3,■,■,■,,,16,6,0,37.5,2.0,0,0,0,,3,1.0,8,0,0,3,9.4,0,0,0,,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,NECレッドロケッツ,デンソーエアリービーズ
15,,吉田あゆみ,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,NECレッドロケッツ,デンソーエアリービーズ
16,L,小島満菜美,3,●,●,●,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,22,14,3,70.5,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,NECレッドロケッツ,デンソーエアリービーズ
17,,川上雛菜,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,NECレッドロケッツ,デンソーエアリービーズ
18,,ウィルハイトサラ,1,,□,,,,0,0,0,,,0,0,0,,0,,2,0,1,0,-12.5,0,0,0,,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,NECレッドロケッツ,デンソーエアリービーズ
20,L,井上琴絵,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,NECレッドロケッツ,デンソーエアリービーズ
2,,横田真未,3,■,■,■,,,9,3,1,33.3,1.0,0,0,0,,3,1.0,8,0,0,1,3.1,0,0,0,,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,デンソーエアリービーズ,NECレッドロケッツ
5,,吉田美海,2,,□,□,,,2,0,0,0.0,,0,0,0,,0,,0,0,0,0,,0,0,0,,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,デンソーエアリービーズ,NECレッドロケッツ
6,,中元南,3,■,■,■,,,47,16,4,34.0,5.33,6,4,0,66.7,0,,10,0,1,2,2.5,28,12,7,55.4,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,デンソーエアリービーズ,NECレッドロケッツ
7,,高橋愛莉,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,デンソーエアリービーズ,NECレッドロケッツ
8,,佐藤吉野,2,■,■,,,,11,4,1,36.4,2.0,3,0,1,0.0,0,,5,0,0,1,5.0,12,9,1,79.2,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,デンソーエアリービーズ,NECレッドロケッツ
9,L,小口樹葉,3,●,●,●,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,9,8,1,94.4,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,デンソーエアリービーズ,NECレッドロケッツ
10,,森谷史佳,2,□,,□,,,0,0,0,,,0,0,0,,0,,3,0,0,1,8.3,0,0,0,,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,デンソーエアリービーズ,NECレッドロケッツ
11,,松井珠己,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,,0,,13,1,1,3,11.5,0,0,0,,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,デンソーエアリービーズ,NECレッドロケッツ
13,,山口結可,2,,□,□,,,0,0,0,,,0,0,0,,0,,3,0,0,0,0.0,0,0,0,,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,デンソーエアリービーズ,NECレッドロケッツ
15,,横田紗椰香,2,□,,■,,,9,0,1,0.0,,0,0,0,,0,,5,0,1,0,-5.0,0,0,0,,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,デンソーエアリービーズ,NECレッドロケッツ
19,L,福留慧美,2,,〇,〇,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,デンソーエアリービーズ,NECレッドロケッツ
23,,麻野七奈未,2,■,■,,,,5,0,1,0.0,,0,0,0,,2,1.0,4,0,0,2,12.5,2,1,1,75.0,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,デンソーエアリービーズ,NECレッドロケッツ
24,,兵頭由希,2,,□,■,,,20,7,1,35.0,3.5,2,2,0,100.0,1,0.5,5,0,0,0,0.0,22,12,2,59.1,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,デンソーエアリービーズ,NECレッドロケッツ
31,,オズソイネリマン,3,■,■,■,,,26,5,2,19.2,1.67,13,3,1,23.1,2,0.67,11,0,0,1,2.3,0,0,0,,337,2022-11-26,千葉県,船橋市総合体育館,2714,15:00,16:36,1:36,酒出修,明井寿枝,品川美帆,長嶋健二,デンソーエアリービーズ,NECレッドロケッツ
2,,古賀紗理那,3,■,■,■,,,34,18,2,52.9,6.0,6,2,0,33.3,4,1.33,15,0,1,7,10.0,18,6,8,55.6,343,2022-11-27,千葉県,船橋市総合体育館,3305,13:00,14:38,1:38,酒出修,津嶋由香,明井寿枝,坂本憲昭,NECレッドロケッツ,デンソーエアリービーズ
3,,塚田しおり,3,■,■,■,,,0,0,0,,,0,0,0,,0,,17,0,1,6,7.4,0,0,0,,343,2022-11-27,千葉県,船橋市総合体育館,3305,13:00,14:38,1:38,酒出修,津嶋由香,明井寿枝,坂本憲昭,NECレッドロケッツ,デンソーエアリービーズ
4,,柳田光綺,3,□,□,□,,,10,7,0,70.0,2.33,0,0,0,,0,,0,0,0,0,,0,0,0,,343,2022-11-27,千葉県,船橋市総合体育館,3305,13:00,14:38,1:38,酒出修,津嶋由香,明井寿枝,坂本憲昭,NECレッドロケッツ,デンソーエアリービーズ
6,,上野香織,3,■,■,■,,,12,6,1,50.0,2.0,0,0,0,,2,0.67,12,1,1,2,10.4,3,0,2,33.3,343,2022-11-27,千葉県,船橋市総合体育館,3305,13:00,14:38,1:38,酒出修,津嶋由香,明井寿枝,坂本憲昭,NECレッドロケッツ,デンソーエアリービーズ
8,,野嶋華澄,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,343,2022-11-27,千葉県,船橋市総合体育館,3305,13:00,14:38,1:38,酒出修,津嶋由香,明井寿枝,坂本憲昭,NECレッドロケッツ,デンソーエアリービーズ
10,,澤田由佳,3,□,□,□,,,0,0,0,,,0,0,0,,0,,5,0,0,2,10.0,0,0,0,,343,2022-11-27,千葉県,船橋市総合体育館,3305,13:00,14:38,1:38,酒出修,津嶋由香,明井寿枝,坂本憲昭,NECレッドロケッツ,デンソーエアリービーズ
11,,古谷ちなみ,3,■,■,■,,,39,17,2,43.6,5.67,0,0,0,,0,,13,1,0,2,11.5,21,10,3,54.8,343,2022-11-27,千葉県,船橋市総合体育館,3305,13:00,14:38,1:38,酒出修,津嶋由香,明井寿枝,坂本憲昭,NECレッドロケッツ,デンソーエアリービーズ
12,,山内美咲,3,■,■,■,,,20,7,1,35.0,2.33,1,0,1,0.0,1,0.33,7,0,0,3,10.7,4,3,0,75.0,343,2022-11-27,千葉県,船橋市総合体育館,3305,13:00,14:38,1:38,酒出修,津嶋由香,明井寿枝,坂本憲昭,NECレッドロケッツ,デンソーエアリービーズ
13,,山田二千華,3,■,■,■,,,8,2,0,25.0,0.67,0,0,0,,1,0.33,10,0,0,3,7.5,0,0,0,,343,2022-11-27,千葉県,船橋市総合体育館,3305,13:00,14:38,1:38,酒出修,津嶋由香,明井寿枝,坂本憲昭,NECレッドロケッツ,デンソーエアリービーズ
15,,吉田あゆみ,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,343,2022-11-27,千葉県,船橋市総合体育館,3305,13:00,14:38,1:38,酒出修,津嶋由香,明井寿枝,坂本憲昭,NECレッドロケッツ,デンソーエアリービーズ
16,L,小島満菜美,3,●,●,●,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,18,8,7,63.9,343,2022-11-27,千葉県,船橋市総合体育館,3305,13:00,14:38,1:38,酒出修,津嶋由香,明井寿枝,坂本憲昭,NECレッドロケッツ,デンソーエアリービーズ
17,,川上雛菜,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,343,2022-11-27,千葉県,船橋市総合体育館,3305,13:00,14:38,1:38,酒出修,津嶋由香,明井寿枝,坂本憲昭,NECレッドロケッツ,デンソーエアリービーズ
18,,ウィルハイトサラ,1,□,,,,,0,0,0,,,0,0,0,,0,,1,0,0,0,0.0,0,0,0,,343,2022-11-27,千葉県,船橋市総合体育館,3305,13:00,14:38,1:38,酒出修,津嶋由香,明井寿枝,坂本憲昭,NECレッドロケッツ,デンソーエアリービーズ
20,L,井上琴絵,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,343,2022-11-27,千葉県,船橋市総合体育館,3305,13:00,14:38,1:38,酒出修,津嶋由香,明井寿枝,坂本憲昭,NECレッドロケッツ,デンソーエアリービーズ
2,,横田真未,3,■,■,■,,,12,5,0,41.7,1.67,0,0,0,,3,1.0,10,1,1,2,12.5,0,0,0,,343,2022-11-27,千葉県,船橋市総合体育館,3305,13:00,14:38,1:38,酒出修,津嶋由香,明井寿枝,坂本憲昭,デンソーエアリービーズ,NECレッドロケッツ
5,,吉田美海,0,,,,,,0,0,0,,,0,0,0,,0,,0,0,0,0,,0,0,0,,343,2022-11-27,千葉県,船橋市総合体育館,3305,13:00,14:38,1:38,酒出修,津嶋由香,明井寿枝,坂本憲昭,デンソーエアリービーズ,NECレッドロケッツ
6,,中元南,3,■,■,■,,,36,15,2,41.7,5.0,5,2,0,40.0,1,0.33,9,0,2,2,0.0,29,12,8,55.2,343,2022-11-27,千葉県,船橋市総合体育館,3305,13:00,14:38,1:38,酒出修,津嶋由香,明井寿枝,坂本憲昭,デンソーエアリービーズ,NECレッドロケッツ
7,,高橋愛莉,1,,□,,,,0,0,0,,,0,0,0,,0,,1,0,0,0,0.0,0,0,0,,343,2022-11-27,千葉県,船橋市総合体育館,3305,13:00,14:38,1:38,酒出修,津嶋由香,明井寿枝,坂本憲昭,デンソーエアリービーズ,NECレッドロケッツ
